id,name,country,marketcap,revenue,earnings,employees,dividends,pe_ratio
109330,SiteMinder,Australia,1085581294.4306,108994178.49016,Ni podatka,Ni podatka,3.75,386.47079983985
109331,Resolute Mining,Australia,780183494.14668,686033398.17989,16354011.564493,Ni podatka,1.53,36.074325195181
109332,BKI Investment Company,Australia,812562735.17882,39884827.876209,38628408.283341,Ni podatka,0.56,18.8955
109333,MAAS Group Holdings,Australia,906940543.66946,511643790.24396,78451462.807918,Ni podatka,0.9,19.6456
109334,Kelsian Group,Australia,756321960.04805,1152867255.8356,71703955.575013,Ni podatka,1.39,53.7141
109338,Lifestyle Communities Limited,Australia,403762315.78071,138581113.79842,40870297.110724,160,4.22,12.2349
109340,Regis Healthcare,Australia,1322616731.1799,579660758.15071,Ni podatka,Ni podatka,0.64,439.04448465455
109341,Audinate Group,Australia,222361131.37476,52294317.630549,6907561.393429,204,1.26,37.0079
109342,Data#3 Limited,Australia,797943678.33871,460587620.49115,35499870.625353,1447,1.21,32.2377
109343,Australian United Investment Company,Australia,790469745.16623,30039093.664863,29246820.859516,Ni podatka,0.78,25.0101
109345,Westgold Resources Limited,Australia,1815586204.1718,409556354.3332,78298320.602632,1300,0.88,160.021
109346,Vital Healthcare Property Trust,New Zealand,698591223.46135,88174222.458019,Ni podatka,Ni podatka,0.25,102.90077005184
109347,Monadelphous Group,Australia,1192135314.6146,1148151889.9944,52558439.114165,7400,0.85,32.8377
109348,Mader Group Limited,Australia,952936017.0471,442710501.77609,40289504.440677,2900,1.69,32.8119
109349,Silex Systems Limited,Australia,630026947.75321,3490553.6689838,Ni podatka,Ni podatka,2.47,232.10636901164
109351,Latitude Group Holdings,Australia,674535437.72551,566572201.76943,26956796.730471,782,0.87,64.877907289398
109352,Nick Scali Limited,Australia,1161474004.5122,267630317.56582,75189739.395332,726,1.68,24.1098
109354,McMillan Shakespeare,Australia,763045922.95164,237607229.31701,74667274.377298,1290,9.32,15.9999
109355,Regal Partners Limited,Australia,531523370.91165,134888401.28396,54887433.994555,Ni podatka,0.37,409.942
109356,Helia Group,Australia,844617891.16027,275790939.35901,175691281.56435,233,6.09,7.27743
109360,Imdex Limited,Australia,864533059.40418,254537159.20989,28657463.189173,851,1.0,37.2855
109361,Gentrack Group,New Zealand,565646145.37247,169255991.71773,12439035.57936,Ni podatka,1.56,102.367
109362,Smartgroup Corporation,Australia,686088964.47581,162935191.08655,57368457.630193,835,12.0,18.2155
109364,Accent Group,Australia,477458841.5895,831141419.0636,48254612.11561,7500,2.16,13.117
109365,Nuix Limited,Australia,497874992.9742,126111031.80599,5177816.7587233,400,0.76,168.195
109368,Healius Limited,Australia,349263632.58907,998178214.06572,,10500,5.49,48.099157360244
109371,Collins Foods Limited,Australia,641589066.0553,834627115.52091,41101123.868692,Ni podatka,0.31,132.186
109372,Abacus Group,Australia,612274495.18694,82527764.85612,Ni podatka,Ni podatka,0.41,68.513321664882
109373,Jumbo Interactive Limited,Australia,426145851.15932,91079903.947315,36623084.764123,252,0.0,17.3927
109375,WA1 Resources,Australia,746645006.01953,149042.99614453,Ni podatka,Ni podatka,0.44,1001.1371895564
109376,Credit Corp Group,Australia,628144146.56322,228486320.24669,41609970.536256,2261,1.1,21.7065
109377,Nanosonics Limited,Australia,760791643.99483,98069208.847065,8054817.488029,482,0.67,66.6244
109378,Navigator Global Investments,Australia,586568388.06414,236637254.16803,70112235.920072,286,2.39,9.92879
109380,PM Capital Global Opportunities Fund,Australia,729356953.76479,103949975.73605,98993416.916966,Ni podatka,0.37,8.35597
109384,Alpha HPA Limited,Australia,613690533.83832,25182.813869238,Ni podatka,Ni podatka,0.52,53.971664162946
109385,Austal Limited,Australia,1830322022.5219,839669548.74596,23628865.8656,4085,15.11,434.5701285001
109386,Hansen Technologies,Australia,680159787.34865,201845560.03612,17539835.855424,1600,2.58,56.1662
109390,Supply Network Limited,Australia,911464492.88862,172973732.01955,26935127.279723,Ni podatka,0.05,46.7536
109392,Argosy Property,New Zealand,510291311.60328,75633356.733645,67091702.915812,Ni podatka,0.43,8.27211
109393,EQT Holdings Limited,Australia,440626668.03816,94382203.192301,18387599.584687,390,0.24,39.0802
109394,Skellerup Holdings,New Zealand,494510242.02956,172692716.07285,35391865.971625,799,1.01,18.4692
109395,FleetPartners Group,Australia,349785984.5491,389737360.76461,65413733.707893,Ni podatka,1.08,8.23209
109396,Aussie Broadband Limited,Australia,845995413.86181,571485323.18952,30299202.445841,Ni podatka,0.58,52.0229
109398,Australian Agricultural Company,Australia,475343231.70047,207375997.85702,Ni podatka,Ni podatka,1.05,78.860184622025
109399,Vulcan Energy Resources,Australia,542813198.43284,7236358.9072782,Ni podatka,371,3.76,231.54707449234
109401,Service Stream Limited,Australia,712641759.56383,1308340001.1281,26806566.625285,Ni podatka,0.97,38.8299
109405,MA Financial Group,Australia,992032992.51461,168387283.13674,30299202.445841,600,1.68,47.856
109406,VGI Partners Global Investments,Australia,393726770.02831,,Ni podatka,Ni podatka,0.57,0.0
109409,Clinuvel Pharmaceuticals,Australia,298559295.0619,50405260.564344,28969571.799946,Ni podatka,15.0,16.8873
109413,Superloop Limited,Australia,824645450.47238,238154849.74092,Ni podatka,Ni podatka,2.13,161.07596505988
109416,Cobram Estate Olives,Australia,752141854.47876,130203893.42576,24852718.757844,Ni podatka,2.23,70.6983
109417,oOh!media Limited,Australia,506244474.0126,338627445.63494,27011098.832345,1800,2.44,25.9812
109418,BCI Minerals Limited,Australia,549087006.3334,34338199.635255,Ni podatka,Ni podatka,1.45,19.015928006375
109420,Botanix Pharmaceuticals,Australia,159042472.96769,344017.51937449,Ni podatka,Ni podatka,3.33,8.1097362699246
109422,Qualitas Limited,Australia,607276409.82043,58545650.113827,21397169.388568,Ni podatka,0.27,40.2923
109423,Generation Development Group,Australia,1531154504.52,189796768.13924,162240805.10008,Ni podatka,1.47,291.164
109424,GWA Group Limited,Australia,373784218.62195,236363936.4436,32441052.069771,Ni podatka,0.8,16.9165
109426,Chrysos Corporation Limited,Australia,427390540.12779,25929654.487017,138905.46179461,146,1.7,1433.02
109428,Myer Holdings,Australia,642716169.5607,1466587224.0963,35439401.723266,Ni podatka,0.75,8.75136
109429,Ridley Corporation,Australia,649922286.30844,721908299.33419,32046119.906139,Ni podatka,2.31,23.2268
109431,Pepper Money Limited,Australia,533780083.18504,214748711.569,74530748.272586,Ni podatka,1.9,10.1435
109432,Mirrabooka Investments Limited,Australia,425758409.08845,7810735.535604,7154507.4819529,Ni podatka,0.87,60.1094
109434,Whitefield Industrials Limited,Australia,380008344.38179,13523822.844303,12177803.070343,Ni podatka,1.44,33.3156
109436,Infomedia Ltd,Australia,356211491.45239,80503627.457252,16746459.878039,Ni podatka,1.18,64.4723
109437,Macmahon Holdings,Australia,524292054.22005,1161127292.4438,42808128.427613,8368,2.35,16.8513
109439,Strike Energy,Australia,221337027.13691,26063987.095153,Ni podatka,Ni podatka,4.17,35.2218
109440,Pantoro Limited,Australia,1039551101.1113,131149899.42142,Ni podatka,Ni podatka,2.12,258.39321141899
109443,RPMGlobal Holdings Limited,Australia,465416144.54682,62641942.016219,5810033.6905456,Ni podatka,0.0,97.2347
109445,Peet Limited,Australia,446433248.32058,165425374.13351,28345954.12842,194,0.29,11.315
109446,Cettire Limited,Australia,67165385.043855,424294412.43092,11366526.24234,Ni podatka,5.0,7.37898
109448,Winton Land,New Zealand,308211307.80956,84671032.844099,14362734.64576,65,0.0,37.4972
109450,Vista Group International,New Zealand,361415792.04853,72456211.842479,869476.0050118,716,2.39,151.32471222329
109453,Lycopodium,Australia,264271694.87889,196954253.67179,39862881.775951,1100,0.25,9.9136
109454,Jupiter Mines Limited,Australia,257746661.81567,,24113559.23233,Ni podatka,2.17,5.84519
109455,Develop Global Limited,Australia,709151346.36085,84160879.15749,Ni podatka,Ni podatka,2.12,215.88682795179
109456,OFX Group,Australia,108626739.12098,118650873.72348,14918517.514944,690,2.41,8.10722
109458,Mount Gibson Iron,Australia,254179021.43102,381744003.1492,29984181.734967,371,1.32,71.1946
109459,Beacon Lighting Group,Australia,442483876.15076,184672116.05035,29590363.021374,1100,1.14,22.5651
109460,Bravura Solutions,Australia,561636735.97658,142305275.28097,7544925.890429,1490,0.45,109.769
109461,Monash IVF Group,Australia,153633464.58198,145742479.27611,Ni podatka,867,0.71,39.430092311013
109463,Alliance Aviation Services,Australia,208033478.97021,364236156.71338,49330975.702763,1082,2.94,9.99696
109464,Civmec Limited,Australia,341298882.07465,241833839.4119,14034609.484434,,3.45,33.2803
109467,IPD Group Limited,Australia,250539470.1604,166042161.2173,18487638.78814,,0.0,22.8971
109468,Catapult Group International,Australia,988493684.29444,99804522.444963,Ni podatka,430,1.47,348.4387725271
109469,Ricegrowers Limited,Australia,599633991.10113,1013211696.1536,53626922.901046,2139,0.88,16.5493
109471,Australian Clinical Labs,Australia,312087472.35236,394268390.6695,20787855.267537,5115,1.79,15.6275
109472,Select Harvests Limited,Australia,305202791.50072,199522091.29393,755231.74856842,476,1.54,292.898
109473,Weebit Nano,Australia,329949814.72891,581797.34458196,Ni podatka,,0.0,158.27949246335
109474,Australian Ethical Investment Limited,Australia,476396276.21782,56662133.746313,10022934.645963,126,1.49,125.148
109475,Bell Financial Group,Australia,227824798.16635,130800131.36084,23440692.809105,745,0.0,16.0436
109476,Qoria Limited,Australia,499745516.23627,56848126.153733,Ni podatka,500,7.2,37.472561493444
109479,Chalice Mining,Australia,389546844.32403,67451.946828246,Ni podatka,,2.58,100.11371895564
109480,SRG Global Limited,Australia,572947538.32699,611219241.75602,28633995.088363,,1.81,40.1809
109481,Predictive Discovery Limited,Australia,682027984.35663,,Ni podatka,,3.33,26.00710949769
109485,Southern Cross Electrical Engineering,Australia,291165058.36068,315464787.29593,18108637.525058,1400,1.55,23.0331
109486,Kogan.com Ltd,Australia,224543211.66158,260548980.0249,12441519.429445,,1.0,4937.15
109487,Serko Limited,New Zealand,156497397.69034,42974834.167367,Ni podatka,337,3.75,125.59973383534
109489,Sovereign Metals,Australia,251470418.88553,,Ni podatka,,0.72,38.591150532055
109490,MyState Limited,Australia,405799535.36103,86052999.924301,28696947.840536,,0.94,11.8779
109493,Emeco Holdings,Australia,310217736.21382,470295021.38272,43217963.691759,,1.9,10.2812
109494,Grange Resources,Australia,129458251.90802,277455228.54845,43154325.739563,,5.26,1.48048
109495,Arafura Rare Earths,Australia,309079428.83153,,Ni podatka,,8.33,10.906157476449
109496,Kingsgate Consolidated Limited,Australia,410390312.99499,76078648.529515,115809938.49742,,0.7,136.27
109498,Autosports Group,Australia,377027326.00639,1475914127.4193,50507978.043389,1800,4.06,10.0414
109500,Platinum Capital,Australia,247235243.79035,13919733.130969,10443647.460485,,1.97,11.3811
109501,Servcorp Limited,Australia,376925883.85589,179552036.81512,24549774.697387,645,0.58,58.5469
109502,Imugene,Australia,,,Ni podatka,,0.0,0.79044160828376
109503,Oceania Healthcare,New Zealand,230148073.33955,126554387.05529,12556718.683422,2980,0.0,15.5944
109505,Universal Store Holdings,Australia,375023753.17324,164928056.81284,27118075.686038,,1.39,26.3954
109507,Helloworld Travel,Australia,173560283.7958,24540024.301051,23317870.704865,598,1.6,9.69869
109514,ReadyTech Holdings,Australia,161713598.49789,65052500.537924,5400181.2963986,,2.63,52.4374
109515,Australian Finance Group,Australia,424029131.24626,57416683.720858,25147097.818005,278,6.46,19.9005
109518,Hutchison Telecommunications (Australia),Australia,235320799.06209,2857291.8071254,Ni podatka,1,0.0,1.7338044448459
109520,Argo Global Listed Infrastructure,Australia,244596028.88175,12741034.063784,9111190.3644919,,0.4,43.9009
109522,Mayne Pharma Group,Australia,234925536.28945,221878291.4741,Ni podatka,,2.78,289.15440998077
109524,Austin Engineering,Australia,107587851.69262,179057006.34953,22071748.811853,1200,5.08,6.82753
109525,Sanford Limited,New Zealand,266959908.44118,284153687.45066,8976548.5598445,1050,0.18,52.0164
109528,Aurelia Metals,Australia,203527857.13869,177142620.86445,7623809.5431519,,4.88,12.024746515059
109532,EML Payments,Australia,241817178.77333,95764401.52751,1391341.4730251,659,,63.200023731482
109535,Kelly Partners Group,Australia,268665923.74257,61817653.239767,8930554.5082569,,,132.805
109538,Carnarvon Energy,Australia,100062409.46486,,Ni podatka,,,
109545,Acrow Limited,Australia,178292307.70613,110390049.99185,21993721.65916,300,0.96,11.3466
109553,Adairs Limited,Australia,269861645.74784,339751008.36922,25381436.226094,,0.36,
109554,DUG Technology,Australia,122383331.26532,56101608.436465,6850287.2364521,,,45.2842
109559,AFT Pharmaceuticals,New Zealand,145464530.45601,99804150.723951,7787383.918798,110,1.85,25.9906
109562,Race Oncology,Australia,116122533.60021,,Ni podatka,,,
109564,IVE Group,Australia,251660041.14008,556092503.3662,22702818.033636,2000,4.68,
109567,Metro Mining,Australia,259207944.22461,207082539.53439,Ni podatka,,,
109568,Fenix Resources,Australia,133182234.38207,148168036.82633,27775525.108731,Ni podatka,0.0,6.1465
109570,MedAdvisor Limited,Australia,,69799173.168266,527946.61822319,Ni podatka,7.14,2.9083229353869
109571,Ainsworth Game Technology,Australia,191191732.60739,107339194.31704,18091935.774481,Ni podatka,1.5,11.8599
109574,Lindsay Australia,Australia,138360313.2298,459799344.97144,24600051.249123,1592,0.0,5.85469
109575,Magnetic Resources NL,Australia,214681216.79717,1030.3695355654,Ni podatka,Ni podatka,2.77,72.707944909668
109576,Encounter Resources,Australia,99034510.931885,Ni podatka,Ni podatka,Ni podatka,4.41,19.854869785333
109579,3P Learning,Australia,93870374.191634,62850014.994401,Ni podatka,380,0.0,34.396441637266
109580,Pacific Smiles Group,Australia,142364272.716,101700766.40292,6130715.8666146,Ni podatka,2.48,30.8726
109581,29Metals,Australia,260773120.94363,297147008.73716,Ni podatka,Ni podatka,1.49,19.015928006375
109582,Millennium &amp; Copthorne Hotels New Zealand,New Zealand,150039229.87142,85104168.33505,23821664.022255,Ni podatka,0.0,19.2585
109584,Schaffer Corporation,Australia,159625782.89132,123562138.25151,24488534.945273,950,0.0,20.6533
109591,KMD Brands,New Zealand,86154462.630803,495017506.74157,Ni podatka,2051,4.35,12.106028367865
109592,Empire Energy Group,Australia,126280203.40933,3551109.934074,Ni podatka,39,5.13,10.229351153088
109593,Omni Bridgeway,Australia,260529091.23771,69223104.952381,5436188.5576415,224,0.62,90.32563661778
109594,Pact Group,Australia,175228424.66588,1031039439.355,32886346.435142,Ni podatka,0.0,4.10056
109595,LGI Limited,Australia,193713702.08344,19004371.251476,5693421.2115204,Ni podatka,1.04,50.9642
109596,AIC Mines Limited,Australia,146515106.54028,96403117.581557,88427632.552266,Ni podatka,3.13,0.0780921
109599,Atturra,Australia,167988857.30949,135226224.59512,8186298.8075674,1000,3.25,16.5671
109601,Praemium Limited,Australia,213745812.55889,47289075.349782,6636796.039083,Ni podatka,4.58,26.1739
109606,GreenX Metals,Australia,122028095.30856,257881.02440131,Ni podatka,Ni podatka,2.7,42.506212167192
109607,EROAD Limited,New Zealand,231679483.40141,89996346.616414,3205485.6206441,Ni podatka,0.0,348.914
109608,VEEM Ltd,Australia,86699908.40113,46031685.342381,4630641.7148364,Ni podatka,7.04,36.9285
109611,Renascor Resources,Australia,99565480.995212,,976153.08369398,Ni podatka,2.94,343.533
109613,Gold Hydrogen Limited,Australia,46426190.968998,,Ni podatka,Ni podatka,1.09,25.447814978385
109615,Humm Group,Australia,173532614.56234,353037948.14385,164514812.67858,619,0.8,43.4825
109622,ARN Media,Australia,80539747.776499,194796420.04431,11758717.605877,Ni podatka,3.16,25.727462238038
109623,Solvar Limited,Australia,191564481.42025,123467248.32623,15870688.59781,Ni podatka,0.28,21.2773
109625,Findi Limited,Australia,129272835.06862,32643210.915249,6817440.4603183,692,1.63,40.4823
109627,Duxton Water,Australia,128764344.70507,13234934.805832,7100933.4051037,Ni podatka,0.68,29.6027
109628,Amaero International Ltd,Australia,198826080.5269,265153.56615233,Ni podatka,Ni podatka,10.0,21.532753343248
109629,Cadence Capital Limited,Australia,112752418.39589,18503559.410689,15834629.946566,Ni podatka,0.3,37.864067656958
109631,Bisalloy Steel Group,Australia,127531513.12302,87378035.447537,13176653.40482,Ni podatka,7.69,17.3038
109632,Strickland Metals Limited,Australia,177144836.63003,,Ni podatka,Ni podatka,3.7,9.20883
109635,Quantum Graphite,Australia,94942022.746124,2476.9980854988,Ni podatka,Ni podatka,0.0,27.125698536301
109636,CVC Limited,Australia,131119537.35187,4498807.5172858,Ni podatka,Ni podatka,2.9,17.1703
109637,FBR Limited,Australia,,478288.45950913,Ni podatka,Ni podatka,0.0,0.22371695122206
109639,Aeris Resources,Australia,121850956.54194,308690985.51212,Ni podatka,Ni podatka,4.26,12.584041034365
109642,T&amp;G Global,New Zealand,125479924.8982,632917571.11548,Ni podatka,1677,1.5,102.39629153442
109645,Smart Parking Limited,Australia,231030857.64202,31269843.951845,3179096.8547332,Ni podatka,3.11,92.338
109646,COG Financial Services,Australia,190778053.37111,180378611.59015,20630687.512112,1000,3.98,38.9382
109649,XRF Scientific Limited,Australia,178314357.4429,34203832.767117,7696175.2306497,Ni podatka,0.45,39.2609
109651,Talga Group,Australia,129874141.77088,128847.58194745,Ni podatka,Ni podatka,0.98,28.244287574911
109652,COSOL Limited,Australia,61071014.755995,58267931.69224,6875391.2523186,Ni podatka,2.44,11.8082
109657,Scott Technology,New Zealand,86429131.912284,147813166.59508,5870237.0776236,656,2.91,19.4481
109663,NZME Limited,New Zealand,108997135.12827,167095617.71116,Ni podatka,Ni podatka,1.74,56.999134817445
109689,Rakon Limited,New Zealand,96213231.525002,50699075.190985,Ni podatka,870,1.22,41.866577945113
109692,PGG Wrightson,New Zealand,91000352.224569,433456742.69917,2783847.7860904,Ni podatka,0.42,9.9014
